secid,date,rv_raw,rv_ann,rv_d,rv_w,rv_m,rv_target,estimator,log_rv
GLDRUB_TOM,2025-05-14,0.0001690572622741656,0.20640356124129672,-10.196748754447748,-9.572263880991652,-9.299475648153038,-8.685273070406481,garman_klass,True
GLDRUB_TOM,2025-05-15,0.00014171583703573916,0.1889772233180662,-8.685273070406481,-9.25871407811954,-9.27878599141259,-8.861686652969858,garman_klass,True
GLDRUB_TOM,2025-05-16,0.00010141834069707702,0.15986688792762374,-8.861686652969858,-9.23473600864311,-9.280170795177233,-9.196256608438427,garman_klass,True
GLDRUB_TOM,2025-05-19,3.622788941688612e-05,0.09554804096921768,-9.196256608438427,-9.148580218218912,-9.260509180898817,-10.225681309877393,garman_klass,True
GLDRUB_TOM,2025-05-20,0.00013021960660251786,0.18115005068681184,-10.225681309877393,-9.433129279227982,-9.280318090773692,-8.9462882511821,garman_klass,True
GLDRUB_TOM,2025-05-21,0.00010881878726209353,0.16559690332263938,-8.9462882511821,-9.183037178574851,-9.291295307936727,-9.125826561408095,garman_klass,True
GLDRUB_TOM,2025-05-22,0.0001625445313135364,0.2023887889459571,-9.125826561408095,-9.271147876775174,-9.296244663617502,-8.724558554883739,garman_klass,True
GLDRUB_TOM,2025-05-23,5.987319517616214e-05,0.12283340418791974,-8.724558554883739,-9.24372225715795,-9.298900745054567,-9.723281645883132,garman_klass,True
GLDRUB_TOM,2025-05-26,9.829496403428911e-06,0.04976980102094126,-9.723281645883132,-9.349127264646892,-9.306770209563016,-11.530122855694446,garman_klass,True
GLDRUB_TOM,2025-05-27,2.0872796242112777e-05,0.07252547588959635,-11.530122855694446,-9.610015573810301,-9.405988038677231,-10.777063862040286,garman_klass,True
GLDRUB_TOM,2025-05-28,7.332267640941277e-05,0.1359312857850319,-10.777063862040286,-9.97617069598194,-9.535199801157548,-9.520640632530068,garman_klass,True
GLDRUB_TOM,2025-05-29,6.692192632789178e-05,0.12986271764686247,-9.520640632530068,-10.055133510206336,-9.522261416894914,-9.611983896726596,garman_klass,True
GLDRUB_TOM,2025-05-30,4.300062949920867e-05,0.10409687139295103,-9.611983896726596,-10.232618578574904,-9.534365910556955,-10.054295802861388,garman_klass,True
GLDRUB_TOM,2025-06-02,4.908688368215678e-05,0.11122002826785969,-10.054295802861388,-10.298821409970557,-9.58370726363316,-9.921918693633609,garman_klass,True
GLDRUB_TOM,2025-06-03,1.2649228186628786e-05,0.056458883295992086,-9.921918693633609,-9.97718057755839,-9.58065904857918,-11.277914357566829,garman_klass,True
GLDRUB_TOM,2025-06-04,0.00016455488321024327,0.203636515804463,-11.277914357566829,-10.077350676663698,-9.685429829629175,-8.712266406866707,garman_klass,True
GLDRUB_TOM,2025-06-05,6.982803277325714e-05,0.1326524189710116,-8.712266406866707,-9.915675831531024,-9.667897365082874,-9.569475013159222,garman_klass,True
GLDRUB_TOM,2025-06-06,0.00011901357313551918,0.17318031190106695,-9.569475013159222,-9.90717405481755,-9.651175162776665,-9.03627301139474,garman_klass,True
GLDRUB_TOM,2025-06-09,0.00013000756692697492,0.18100250513624855,-9.03627301139474,-9.70356949652422,-9.595868386714288,-8.947917902072085,garman_klass,True
GLDRUB_TOM,2025-06-10,4.093891098087194e-05,0.10157069246185009,-8.947917902072085,-9.508769338211916,-9.594338427701564,-10.103429578454444,garman_klass,True
GLDRUB_TOM,2025-06-11,5.4690785190951734e-05,0.1173970948027243,-10.103429578454444,-9.273872382389438,-9.615992701242247,-9.813815323587578,garman_klass,True
GLDRUB_TOM,2025-06-13,5.551086932950349e-05,0.1182739999790101,-9.813815323587578,-9.494182165733616,-9.66194176118568,-9.798931712611935,garman_klass,True
GLDRUB_TOM,2025-06-16,6.47003491538795e-05,0.12768902845106792,-9.798931712611935,-9.540073505624155,-9.643859168374961,-9.645743959966888,garman_klass,True
GLDRUB_TOM,2025-06-17,2.3087301550154426e-05,0.07627581524073614,-9.645743959966888,-9.661967695338586,-9.687516936082254,-10.676227808029537,garman_klass,True
GLDRUB_TOM,2025-06-18,3.0180400377605865e-05,0.08720929362835522,-10.676227808029537,-10.007629676530076,-9.769996079494057,-10.408317838390307,garman_klass,True
GLDRUB_TOM,2025-06-19,2.9644255593253278e-05,0.08643120044000215,-10.408317838390307,-10.068607328517249,-9.825089771764597,-10.426242191821748,garman_klass,True
GLDRUB_TOM,2025-06-20,2.037936501284048e-05,0.07166310056951067,-10.426242191821748,-10.191092702164083,-9.83420617548934,-10.800987688023081,garman_klass,True
GLDRUB_TOM,2025-06-23,1.8267828152205435e-05,0.06784904342992441,-10.800987688023081,-10.391503897246313,-9.918510695345748,-10.910369069725103,garman_klass,True
GLDRUB_TOM,2025-06-24,0.00014834056369056648,0.1933437923751956,-10.910369069725103,-10.644428919197955,-9.999626263905613,-8.815999821672746,garman_klass,True
GLDRUB_TOM,2025-06-25,2.1800173963649832e-05,0.07411911925299543,-8.815999821672746,-10.272383321926597,-10.003782685123294,-10.733592608217133,garman_klass,True
GLDRUB_TOM,2025-06-26,1.087612446933307e-05,0.05235249150013716,-10.733592608217133,-10.337438275891962,-10.04970591068393,-11.428940586855981,garman_klass,True
GLDRUB_TOM,2025-06-27,2.1762221853995223e-05,0.07405457384393482,-11.428940586855981,-10.537977954898809,-10.045106716645819,-10.735335033928314,garman_klass,True
GLDRUB_TOM,2025-06-30,2.8176429515668227e-05,0.08426422869728527,-10.735335033928314,-10.524847424079855,-10.043209951731638,-10.477024762300909,garman_klass,True
GLDRUB_TOM,2025-07-01,1.8099916587395017e-05,0.06753650109402726,-10.477024762300909,-10.438178562595017,-10.086681957630313,-10.919603228134328,garman_klass,True
GLDRUB_TOM,2025-07-02,1.9683424022829348e-05,0.0704288495841938,-10.919603228134328,-10.858899243887333,-10.146119199967028,-10.83573369657392,garman_klass,True
GLDRUB_TOM,2025-07-03,5.7357339047856325e-05,0.12022499507198907,-10.83573369657392,-10.879327461558692,-10.181639104226688,-9.76620975312805,garman_klass,True
GLDRUB_TOM,2025-07-04,3.0056086272926925e-05,0.08702949925615788,-9.76620975312805,-10.546781294813105,-10.174561425112799,-10.412445379290586,garman_klass,True
GLDRUB_TOM,2025-07-07,3.866126629693279e-05,0.09870480792153473,-10.412445379290586,-10.482203363885558,-10.135221926100243,-10.160672330014544,garman_klass,True
GLDRUB_TOM,2025-07-08,7.517571868785639e-05,0.13763822546567436,-10.160672330014544,-10.418932877428286,-10.2010585589706,-9.495682268937756,garman_klass,True
GLDRUB_TOM,2025-07-09,6.470471328491374e-05,0.12769333478219708,-9.495682268937756,-10.134148685588972,-10.197704343324169,-9.645676510812216,garman_klass,True
GLDRUB_TOM,2025-07-10,2.158595707255185e-05,0.07375405875125156,-9.645676510812216,-9.896137248436629,-10.2254045023886,-10.743467590233909,garman_klass,True
GLDRUB_TOM,2025-07-11,7.488093401942525e-05,0.1373681017299692,-10.743467590233909,-10.091588815857802,-10.307020397305045,-9.499611252322715,garman_klass,True
GLDRUB_TOM,2025-07-14,4.9902742425693844e-05,0.11214049710641935,-9.499611252322715,-9.909021990464229,-10.279574109753604,-9.905434598286222,garman_klass,True
GLDRUB_TOM,2025-07-15,4.9253302750641645e-05,0.11140840315327069,-9.905434598286222,-9.857974444118565,-10.283738622239907,-9.918534131667926,garman_klass,True
GLDRUB_TOM,2025-07-16,0.00010967839698197026,0.166249679817606,-9.918534131667926,-9.942544816664597,-10.28917509583336,-9.117958138225754,garman_klass,True
GLDRUB_TOM,2025-07-17,4.6896559710911414e-05,0.1087103171145668,-9.117958138225754,-9.837001142147304,-10.265184831208764,-9.967566238914465,garman_klass,True
GLDRUB_TOM,2025-07-18,4.7062735355294836e-05,0.1089027516159913,-9.967566238914465,-9.681820871883415,-10.232972941703531,-9.964029051507348,garman_klass,True
GLDRUB_TOM,2025-07-21,5.250550512810787e-05,0.1150277674836958,-9.964029051507348,-9.774704431720343,-10.212777996845217,-9.854592534281071,garman_klass,True
GLDRUB_TOM,2025-07-22,5.525452995501289e-05,0.11800059978094708,-9.854592534281071,-9.764536018919312,-10.186793921502458,-9.80356023079144,garman_klass,True
GLDRUB_TOM,2025-07-23,1.0085051076721512e-05,0.05041262611026945,-9.80356023079144,-9.741541238744016,-10.14145630981011,-11.504456321948068,garman_klass,True
GLDRUB_TOM,2025-07-24,4.722716360212286e-05,0.10909282848902103,-11.504456321948068,-10.218840875488478,-10.168460275820244,-9.960541330864432,garman_klass,True
GLDRUB_TOM,2025-07-25,7.405866969904625e-05,0.13661180316561103,-9.960541330864432,-10.217435893878472,-10.220484889874413,-9.510652945115881,garman_klass,True
GLDRUB_TOM,2025-07-28,5.920660374730054e-05,0.12214771444574694,-9.510652945115881,-10.126760672600179,-10.164896723369809,-9.734477472510047,garman_klass,True
GLDRUB_TOM,2025-07-29,6.71958708632975e-05,0.1301282423517315,-9.734477472510047,-10.102737660245975,-10.087875672717722,-9.607898757809666,garman_klass,True
GLDRUB_TOM,2025-07-30,0.00014089408782359952,0.18842852791323048,-9.607898757809666,-10.063605365649618,-10.036628569257784,-8.867502100027998,garman_klass,True
GLDRUB_TOM,2025-07-31,5.638692752145817e-05,0.11920363138515311,-8.867502100027998,-9.536214521265604,-9.96346844824538,-9.783273207860182,garman_klass,True
GLDRUB_TOM,2025-08-01,5.970845188840167e-05,0.12266429747843184,-9.783273207860182,-9.500760896664755,-9.911817083687463,-9.726036974916138,garman_klass,True
GLDRUB_TOM,2025-08-04,2.0157420963483788e-05,0.07127180426226008,-9.726036974916138,-9.543837702624806,-9.86137632361211,-10.811938051343263,garman_klass,True
GLDRUB_TOM,2025-08-05,3.8171111535142935e-05,0.09807711306342586,-10.811938051343263,-9.75932981839145,-9.908909428076438,-10.173431570982904,garman_klass,True
GLDRUB_TOM,2025-08-06,1.559573987568572e-05,0.06269072059462072,-10.173431570982904,-9.872436381026096,-9.898045164062452,-11.068512765895193,garman_klass,True
GLDRUB_TOM,2025-08-07,2.5635602967735604e-05,0.08037519485431667,-11.068512765895193,-10.312638514199536,-9.939310638420663,-10.571528431736045,garman_klass,True
GLDRUB_TOM,2025-08-08,2.582748839080662e-05,0.08067544282173646,-10.571528431736045,-10.47028955897471,-9.988212736729677,-10.56407119171254,garman_klass,True
GLDRUB_TOM,2025-08-11,3.2692270208685726e-05,0.0907659192240612,-10.56407119171254,-10.63789640233399,-10.029957949497874,-10.3283718930599,garman_klass,True
GLDRUB_TOM,2025-08-12,3.0738443216809916e-05,0.08801186107926647,-10.3283718930599,-10.541183170677316,-10.011089963262691,-10.389996464701317,garman_klass,True
GLDRUB_TOM,2025-08-13,7.726314344686498e-06,0.04412517665529508,-10.389996464701317,-10.584496149421,-10.05156201837081,-11.770878607945933,garman_klass,True
GLDRUB_TOM,2025-08-14,3.435649020778246e-05,0.09304749073651143,-11.770878607945933,-10.724969317831148,-10.136354927900795,-10.278719613685478,garman_klass,True
GLDRUB_TOM,2025-08-15,7.523876399608703e-05,0.1376959277793426,-10.278719613685478,-10.666407554221033,-10.15272699526523,-9.4948439811506,garman_klass,True
GLDRUB_TOM,2025-08-18,1.3060326545700728e-05,0.057369001120087346,-9.4948439811506,-10.452562112108646,-10.169858169943632,-11.245931430929282,garman_klass,True
GLDRUB_TOM,2025-08-19,2.350152029426995e-05,0.0769570212141558,-11.245931430929282,-10.636074019682521,-10.227965678671579,-10.658445445533497,garman_klass,True
GLDRUB_TOM,2025-08-20,2.3832944051197257e-05,0.07749775416682543,-10.658445445533497,-10.689763815848957,-10.259530060218221,-10.644441730582015,garman_klass,True
GLDRUB_TOM,2025-08-21,2.1230327864821045e-05,0.0731439855486075,-10.644441730582015,-10.464476440376174,-10.29543229641372,-10.760079838900575,garman_klass,True
GLDRUB_TOM,2025-08-22,5.7794652178227305e-05,0.12068244424485809,-10.760079838900575,-10.560748485419193,-10.338910460418681,-9.758614309434487,garman_klass,True
GLDRUB_TOM,2025-08-25,3.0556357359010964e-05,0.08775079517856668,-9.758614309434487,-10.613502551075971,-10.259554005304425,-10.395937797137849,garman_klass,True
GLDRUB_TOM,2025-08-26,2.6990792670640715e-05,0.08247229688205282,-10.395937797137849,-10.443503824317684,-10.2793447537714,-10.520014762316318,garman_klass,True
GLDRUB_TOM,2025-08-27,2.573452334875814e-05,0.08053011786832956,-10.520014762316318,-10.415817687674249,-10.32522483637142,-10.567677146548155,garman_klass,True
GLDRUB_TOM,2025-08-28,4.7303227157603965e-06,0.034525951462220705,-10.567677146548155,-10.400464770867476,-10.363097548827698,-12.26151713035433,garman_klass,True
GLDRUB_TOM,2025-08-29,3.910964196998899e-05,0.09927552455886206,-12.26151713035433,-10.70075222915823,-10.483716565761547,-10.14914152367524,garman_klass,True
GLDRUB_TOM,2025-09-01,2.8681055820327407e-05,0.08501544604789477,-10.14914152367524,-10.778857672006378,-10.541972903200056,-10.45927372909152,garman_klass,True
GLDRUB_TOM,2025-09-02,3.039359324882709e-05,0.08751677267075396,-10.45927372909152,-10.791524858397112,-10.572700199619662,-10.401278720156506,garman_klass,True
GLDRUB_TOM,2025-09-03,3.7087802950977605e-05,0.09667536575387939,-10.401278720156506,-10.76777764996515,-10.603393006221497,-10.202222403833947,garman_klass,True
GLDRUB_TOM,2025-09-04,5.106475562470815e-05,0.11343861078762581,-10.202222403833947,-10.69468670142231,-10.575678658607439,-9.882416012518792,garman_klass,True
GLDRUB_TOM,2025-09-05,8.506077821905356e-05,0.14640804660674048,-9.882416012518792,-10.218866477855201,-10.56245067867725,-9.372144519120521,garman_klass,True
GLDRUB_TOM,2025-09-08,0.00012105164337266775,0.17465684678795812,-9.372144519120521,-10.063467076944258,-10.485343031096583,-9.019293298689973,garman_klass,True
GLDRUB_TOM,2025-09-09,8.059270886985538e-05,0.14251092110853666,-9.019293298689973,-9.775470990863948,-10.414786888685398,-9.426102373215274,garman_klass,True
GLDRUB_TOM,2025-09-10,5.340217854869612e-05,0.11600581448475512,-9.426102373215274,-9.5804357214757,-10.363061033299159,-9.837659016038229,garman_klass,True
GLDRUB_TOM,2025-09-11,0.0001456643104561257,0.19159176974740766,-9.837659016038229,-9.507523043916558,-10.340755902525446,-8.834205827026022,garman_klass,True
GLDRUB_TOM,2025-09-12,0.0001168907360777425,0.17162885972816783,-8.834205827026022,-9.297881006818006,-10.27003814626748,-9.054270939181237,garman_klass,True
GLDRUB_TOM,2025-09-15,0.00024389220864486197,0.24791296169927302,-9.054270939181237,-9.234306290830148,-10.146555979505449,-8.318784198128162,garman_klass,True
GLDRUB_TOM,2025-09-16,4.358309340578927e-05,0.10479952069670402,-8.318784198128162,-9.094204470717784,-10.057468006071025,-10.040841248732196,garman_klass,True
GLDRUB_TOM,2025-09-17,4.34681252357339e-05,0.1046612036974778,-10.040841248732196,-9.21715224582117,-10.08228606368837,-10.043482641666,garman_klass,True
GLDRUB_TOM,2025-09-18,5.7671043749027286e-05,0.12055332025603806,-10.043482641666,-9.258316970946723,-10.027629300540038,-9.760755351852781,garman_klass,True
GLDRUB_TOM,2025-09-19,3.578205297133425e-05,0.09495829268039854,-9.760755351852781,-9.443626875912074,-9.986825205372734,-10.2380641039072,garman_klass,True
GLDRUB_TOM,2025-09-22,4.5718245188258767e-05,0.10733591098714916,-10.2380641039072,-9.680385508857267,-9.968353495069332,-9.993013101483387,garman_klass,True
GLDRUB_TOM,2025-09-23,7.212443826529248e-05,0.13481601701153206,-9.993013101483387,-10.015231289528312,-9.933486825186732,-9.537117621515838,garman_klass,True
GLDRUB_TOM,2025-09-24,6.1449610074268e-05,0.12443995234134228,-9.537117621515838,-9.914486564085042,-9.923418793917703,-9.697293067387042,garman_klass,True
GLDRUB_TOM,2025-09-25,5.295488627190281e-05,0.11551896528501071,-9.697293067387042,-9.845248649229251,-9.891662215292667,-9.846070209307568,garman_klass,True
GLDRUB_TOM,2025-09-26,4.282514411985624e-05,0.10388424480258675,-9.846070209307568,-9.862311620720208,-9.861028371974086,-10.058385148439116,garman_klass,True
GLDRUB_TOM,2025-09-29,3.658011227974233e-05,0.09601139669067973,-10.058385148439116,-9.82637582962659,-9.837878735696405,-10.216005845576458,garman_klass,True
GLDRUB_TOM,2025-09-30,0.0001512093088632443,0.1952043694017569,-10.216005845576458,-9.870974378445204,-9.744900950024682,-8.796845529558135,garman_klass,True
GLDRUB_TOM,2025-10-01,5.64625415617875e-05,0.1192835297665627,-8.796845529558135,-9.722919960053662,-9.683432950292087,-9.781933120888405,garman_klass,True
GLDRUB_TOM,2025-10-02,0.00017302607028617904,0.20881228343207475,-9.781933120888405,-9.739847970753937,-9.65264474082831,-8.662068279524059,garman_klass,True
GLDRUB_TOM,2025-10-03,0.00012833260320844193,0.17983274453927284,-8.662068279524059,-9.503047584797235,-9.57358972079956,-8.960885201645652,garman_klass,True
GLDRUB_TOM,2025-10-06,2.736846399537103e-05,0.08304729331431278,-8.960885201645652,-9.283547595438543,-9.517165302518274,-10.506119156494838,garman_klass,True
GLDRUB_TOM,2025-10-07,0.00018149552246970427,0.2138618050572974,-10.506119156494838,-9.341570257622218,-9.545515445426277,-8.614279574152075,garman_klass,True
GLDRUB_TOM,2025-10-08,1.750455417163156e-05,0.06641647123456013,-8.614279574152075,-9.305057066541007,-9.511067038836801,-10.953049472511992,garman_klass,True
GLDRUB_TOM,2025-10-09,0.00011337877164777955,0.16903091567887943,-10.953049472511992,-9.539280336865724,-9.598965046737803,-9.084776383067714,garman_klass,True
GLDRUB_TOM,2025-10-10,0.00010756337071014471,0.1646389061520893,-9.084776383067714,-9.623821957574453,-9.583450229003823,-9.137430389102377,garman_klass,True
GLDRUB_TOM,2025-10-13,2.740452015748401e-05,0.08310197999858951,-9.137430389102377,-9.659130995065798,-9.551621655052193,-10.504802588924939,garman_klass,True
GLDRUB_TOM,2025-10-14,8.018694051388163e-05,0.14215171124365042,-10.504802588924939,-9.658867681551818,-9.627557871502145,-9.431149892836372,garman_klass,True
GLDRUB_TOM,2025-10-15,5.2641322596742654e-05,0.11517644418186884,-9.431149892836372,-9.822241745288679,-9.644688733031924,-9.852009145944788,garman_klass,True
GLDRUB_TOM,2025-10-16,0.0003257784598133622,0.28652429543228486,-9.852009145944788,-9.60203367997524,-9.714380776114497,-8.029292978735345,garman_klass,True
GLDRUB_TOM,2025-10-17,0.000399797601310989,0.31740982267467593,-8.029292978735345,-9.390936999108764,-9.622946763841913,-7.824552135638362,garman_klass,True
GLDRUB_TOM,2025-10-20,0.00013369506004969053,0.18355150539432252,-7.824552135638362,-9.128361348415961,-9.522086286295202,-8.919949022559237,garman_klass,True
GLDRUB_TOM,2025-10-21,0.0012136442560927358,0.553026538726099,-8.919949022559237,-8.811390635142821,-9.483867816781858,-6.7141276638078216,garman_klass,True
GLDRUB_TOM,2025-10-22,0.0005520928283705102,0.37299784550231463,-6.7141276638078216,-8.267986189337112,-9.323688887686432,-7.50179435848784,garman_klass,True
GLDRUB_TOM,2025-10-23,0.0002178915836917429,0.23432601027269512,-7.50179435848784,-7.797943231845721,-9.210451672095726,-8.431512941395985,garman_klass,True
GLDRUB_TOM,2025-10-24,0.00030277466329541085,0.27622312566192486,-8.431512941395985,-7.878387224377849,-9.160196913908461,-8.102521714619835,garman_klass,True
GLDRUB_TOM,2025-10-27,0.0003250648082656228,0.2862102927620475,-8.102521714619835,-7.933981140174143,-9.087707306964496,-8.031485985466007,garman_klass,True
GLDRUB_TOM,2025-10-28,0.00020712045945349184,0.22846084080708434,-8.031485985466007,-7.756288532755496,-9.00522620588079,-8.482210004227335,garman_klass,True
GLDRUB_TOM,2025-10-29,0.00011447335296103312,0.16984488495736438,-8.482210004227335,-8.109905000839401,-8.933581881143889,-9.07516848728585,garman_klass,True
GLDRUB_TOM,2025-10-30,9.982932004408909e-05,0.1586095477930331,-9.07516848728585,-8.424579826599004,-8.881725637585225,-9.21204862977718,garman_klass,True
GLDRUB_TOM,2025-10-31,6.365001491305915e-05,0.12664834684310297,-9.21204862977718,-8.580686964275241,-8.900598505777,-9.662110998663021,garman_klass,True
GLDRUB_TOM,2025-11-01,4.269085734118512e-05,0.10372124203835321,-9.662110998663021,-8.892604821083879,-8.895152045675847,-10.0615257744449,garman_klass,True
GLDRUB_TOM,2025-11-03,0.00011178166229610495,0.16783616683724176,-10.0615257744449,-9.298612778879658,-8.958763749990432,-9.098963033092618,garman_klass,True
GLDRUB_TOM,2025-11-05,2.8565367481639928e-05,0.08484381300585955,-9.098963033092618,-9.421963384652713,-8.965040015056202,-10.463315501118633,garman_klass,True
GLDRUB_TOM,2025-11-06,9.935026611124863e-05,0.15822852795888184,-10.463315501118633,-9.69959278741927,-8.963094394357283,-9.21685891044715,garman_klass,True
GLDRUB_TOM,2025-11-07,5.756066024937091e-05,0.12043789429760664,-9.21685891044715,-9.700554843553265,-8.990484364188877,-9.76267120538249,garman_klass,True
GLDRUB_TOM,2025-11-10,6.61530573138849e-05,0.12911456324946072,-9.76267120538249,-9.72066688489716,-8.936376261137537,-9.623539450574349,garman_klass,True
GLDRUB_TOM,2025-11-11,0.0001336567309466922,0.18352519227225028,-9.623539450574349,-9.633069620123049,-8.960865491478748,-8.920235754158215,garman_klass,True
GLDRUB_TOM,2025-11-12,6.0164183103157475e-05,0.12313153187545295,-8.920235754158215,-9.597324164336166,-8.950993008072194,-9.718433347775276,garman_klass,True
GLDRUB_TOM,2025-11-13,7.921936000221025e-05,0.1412914672602595,-9.718433347775276,-9.448347733667497,-8.9152489516563,-9.443289844543225,garman_klass,True
GLDRUB_TOM,2025-11-14,0.0007043232102943667,0.42129496673255,-9.443289844543225,-9.493633920486712,-8.915800767642976,-7.25827320163116,garman_klass,True
GLDRUB_TOM,2025-11-17,0.0001017789543033384,0.1601508553971576,-7.25827320163116,-8.992754319736445,-8.797903679265083,-9.192707210944219,garman_klass,True
GLDRUB_TOM,2025-11-18,0.000161070197533831,0.20146883078661426,-9.192707210944219,-8.90658787181042,-8.850786144365486,-8.733670278477444,garman_klass,True
GLDRUB_TOM,2025-11-19,3.5793124321823765e-05,0.09497298210069845,-8.733670278477444,-8.869274776674265,-8.892109696312717,-10.237754741052743,garman_klass,True
GLDRUB_TOM,2025-11-20,3.6738540550607056e-05,0.09621908448303267,-10.237754741052743,-8.973139055329758,-8.952009956244241,-10.211684202684129,garman_klass,True
GLDRUB_TOM,2025-11-21,0.00021452030130417646,0.23250616320573625,-10.211684202684129,-9.126817926957939,-9.110989798920436,-8.447106179300022,garman_klass,True
GLDRUB_TOM,2025-11-24,3.688288239921188e-05,0.09640791650378819,-8.447106179300022,-9.364584522491711,-9.153958518048263,-10.207763006169072,garman_klass,True
GLDRUB_TOM,2025-11-25,6.568032989656546e-05,0.12865241207973716,-10.207763006169072,-9.567595681536682,-9.23469715735613,-9.630711070047004,garman_klass,True
GLDRUB_TOM,2025-11-26,2.474328389227697e-05,0.07896396355840933,-9.630711070047004,-9.747003839850596,-9.304160309875549,-10.606956463661588,garman_klass,True
GLDRUB_TOM,2025-11-27,3.422983598676812e-05,0.09287582391917482,-10.606956463661588,-9.820844184372364,-9.421227149793529,-10.28241289693912,garman_klass,True
GLDRUB_TOM,2025-11-28,3.599758378400595e-05,0.09524385079137393,-10.28241289693912,-9.834989923223361,-9.5030545540077,-10.232058738871563,garman_klass,True
GLDRUB_TOM,2025-12-01,4.206080277157e-05,0.10295301014752137,-10.232058738871563,-10.191980435137669,-9.555640474534325,-10.076394301529257,garman_klass,True
GLDRUB_TOM,2025-12-02,0.00010173693399085623,0.16011779215844743,-10.076394301529257,-10.165706694209707,-9.594928914159418,-9.193120154753485,garman_klass,True
GLDRUB_TOM,2025-12-03,9.238008331348901e-05,0.15257713129758085,-9.193120154753485,-10.078188511151003,-9.573611148527165,-9.289599151105879,garman_klass,True
GLDRUB_TOM,2025-12-04,0.0001069328757920686,0.16415567215177576,-9.289599151105879,-9.81471704863986,-9.53852357473903,-9.143309249401653,garman_klass,True
GLDRUB_TOM,2025-12-05,8.640689982279299e-05,0.14756198275756474,-9.143309249401653,-9.586896319132368,-9.540539311843984,-9.356443026282726,garman_klass,True
GLDRUB_TOM,2025-12-08,0.0001289119445156685,0.1802382035472737,-9.356443026282726,-9.411773176614599,-9.490226926624173,-8.956380987334233,garman_klass,True
GLDRUB_TOM,2025-12-09,8.00771463513657e-05,0.14205435889315104,-8.956380987334233,-9.187770513775595,-9.47838702102813,-9.432520058565206,garman_klass,True
GLDRUB_TOM,2025-12-10,0.00015263276910903081,0.19612102848872623,-9.432520058565206,-9.23565049453794,-9.463380150718253,-8.787475723575659,garman_klass,True
GLDRUB_TOM,2025-12-11,0.00013504251957022315,0.184474157896699,-8.787475723575659,-9.135225809031896,-9.425377254036494,-8.909920869335833,garman_klass,True
GLDRUB_TOM,2025-12-12,0.0001860814228506222,0.21654680454432199,-8.909920869335833,-9.088548133018731,-9.424908395635477,-8.58932622277742,garman_klass,True
GLDRUB_TOM,2025-12-15,3.673295559079803e-05,0.09621177063582763,-8.58932622277742,-8.93512477231767,-9.373585344499212,-10.211836233338548,garman_klass,True
GLDRUB_TOM,2025-12-16,6.204679905660099e-05,0.125043165995841,-10.211836233338548,-9.186215821518534,-9.408519271262636,-9.687621634161596,garman_klass,True
GLDRUB_TOM,2025-12-17,3.436720086747928e-05,0.09306199341624258,-9.687621634161596,-9.237236136637812,-9.518944200014017,-10.278407911574723,garman_klass,True
GLDRUB_TOM,2025-12-18,3.7795520281734816e-05,0.0975933968616585,-10.278407911574723,-9.535422574237625,-9.56829423186086,-10.18331997342694,garman_klass,True
GLDRUB_TOM,2025-12-19,0.0001074839684290227,0.16457812747784475,-10.18331997342694,-9.790102395055845,-9.634187399813108,-9.138168852410486,garman_klass,True
GLDRUB_TOM,2025-12-22,7.327045944672431e-05,0.1358828752292743,-9.138168852410486,-9.89987092098246,-9.584206223056643,-9.52135303921394,garman_klass,True
GLDRUB_TOM,2025-12-23,0.0001817028444261376,0.21398391714188866,-9.52135303921394,-9.761774282157537,-9.552827533807998,-8.613137928165486,garman_klass,True
GLDRUB_TOM,2025-12-24,0.00011441390213545559,0.1698007754344332,-8.613137928165486,-9.546877540958315,-9.5603744314837,-9.075687964238723,garman_klass,True
GLDRUB_TOM,2025-12-25,1.4013445024618667e-05,0.05942548397955126,-9.075687964238723,-9.306333551491115,-9.508916475032322,-11.175493330297261,garman_klass,True
GLDRUB_TOM,2025-12-26,6.093964777127554e-05,0.12392252111041574,-11.175493330297261,-9.504768222865179,-9.579133850498241,-9.705626564349974,garman_klass,True
GLDRUB_TOM,2025-12-29,0.0003389022962726117,0.2922385646363227,-9.705626564349974,-9.618259765253075,-9.538164309620441,-7.9897987037099805,garman_klass,True
GLDRUB_TOM,2025-12-30,0.00024863361927015187,0.2503111504829105,-7.9897987037099805,-9.311948898152284,-9.433954573564572,-8.2995301536378,garman_klass,True
GLDRUB_TOM,2026-01-05,8.341407573431316e-05,0.1449839545779012,-8.2995301536378,-9.249227343246748,-9.346112365144855,-9.391693489047544,garman_klass,True
GLDRUB_TOM,2026-01-06,5.538229181672061e-05,0.11813694400065372,-9.391693489047544,-9.312428448208513,-9.31498960094114,-9.801250657604985,garman_klass,True
GLDRUB_TOM,2026-01-08,7.168670285544361e-05,0.13440628378008146,-9.801250657604985,-9.037579913670056,-9.3426318965253,-9.543205282851332,garman_klass,True
GLDRUB_TOM,2026-01-09,6.0501663895494314e-05,0.12347639167737519,-9.543205282851332,-9.00509565737033,-9.354159447968275,-9.712839690900799,garman_klass,True
GLDRUB_TOM,2026-01-12,9.992445871139982e-05,0.15868510829713278,-9.712839690900799,-9.349703854808492,-9.380047195309144,-9.211096070330273,garman_klass,True
GLDRUB_TOM,2026-01-13,5.9667167750041095e-05,0.12262188333658212,-9.211096070330273,-9.532017038146986,-9.373440515493124,-9.726728642781511,garman_klass,True
