date,metals_ru,macro_ru,metals_en,attention_google
2024-05-29,0.13038709677419352,0.03206451612903226,0.098,0.09441290322580645
2024-05-30,0.13025806451612904,0.03270967741935484,0.098,0.09454193548387098
2024-05-31,0.13012903225806455,0.03335483870967742,0.098,0.09467096774193551
2024-06-01,0.12999999999999998,0.034,0.098,0.0948
2024-06-02,0.12986666666666669,0.0336,0.09793333333333334,0.09460000000000002
2024-06-03,0.12973333333333334,0.0332,0.09786666666666667,0.0944
2024-06-04,0.12960000000000002,0.0328,0.0978,0.0942
2024-06-05,0.12946666666666667,0.0324,0.09773333333333334,0.09400000000000001
2024-06-06,0.12933333333333336,0.032,0.09766666666666667,0.09380000000000001
2024-06-07,0.12920000000000004,0.0316,0.09760000000000002,0.09360000000000003
2024-06-08,0.1290666666666667,0.031199999999999995,0.09753333333333333,0.09340000000000001
2024-06-09,0.12893333333333334,0.030800000000000004,0.09746666666666666,0.0932
2024-06-10,0.12879999999999997,0.0304,0.0974,0.09299999999999999
2024-06-11,0.12866666666666665,0.03,0.09733333333333334,0.0928
2024-06-12,0.12853333333333333,0.029600000000000005,0.09726666666666665,0.0926
2024-06-13,0.1284,0.029200000000000004,0.0972,0.0924
2024-06-14,0.1282666666666667,0.0288,0.09713333333333334,0.0922
2024-06-15,0.12813333333333335,0.0284,0.09706666666666666,0.09200000000000001
2024-06-16,0.12800000000000003,0.028000000000000004,0.097,0.09180000000000002
2024-06-17,0.12786666666666666,0.027600000000000003,0.09693333333333334,0.09159999999999999
2024-06-18,0.12773333333333334,0.027199999999999995,0.09686666666666667,0.09140000000000001
2024-06-19,0.12760000000000002,0.0268,0.09680000000000002,0.09120000000000002
2024-06-20,0.12746666666666667,0.0264,0.09673333333333334,0.091
2024-06-21,0.12733333333333335,0.025999999999999995,0.09666666666666666,0.09080000000000002
2024-06-22,0.12720000000000004,0.0256,0.09660000000000002,0.09060000000000003
2024-06-23,0.12706666666666666,0.0252,0.09653333333333333,0.0904
2024-06-24,0.12693333333333334,0.024800000000000003,0.09646666666666666,0.0902
2024-06-25,0.12679999999999997,0.024399999999999998,0.0964,0.08999999999999998
2024-06-26,0.12666666666666668,0.024,0.09633333333333334,0.0898
2024-06-27,0.12653333333333333,0.0236,0.09626666666666667,0.0896
2024-06-28,0.1264,0.0232,0.0962,0.08940000000000001
2024-06-29,0.12626666666666667,0.0228,0.09613333333333333,0.0892
2024-06-30,0.12613333333333335,0.0224,0.09606666666666666,0.08900000000000001
2024-07-01,0.12600000000000003,0.022,0.09600000000000002,0.08880000000000002
2024-07-02,0.12645161290322582,0.022064516129032256,0.09612903225806452,0.08907096774193549
2024-07-03,0.1269032258064516,0.022129032258064514,0.09625806451612903,0.08934193548387095
2024-07-04,0.1273548387096774,0.022193548387096772,0.09638709677419358,0.08961290322580645
2024-07-05,0.12780645161290322,0.022258064516129033,0.09651612903225808,0.08988387096774193
2024-07-06,0.12825806451612903,0.02232258064516129,0.09664516129032258,0.09015483870967742
2024-07-07,0.12870967741935485,0.022387096774193548,0.09677419354838711,0.09042580645161291
